"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"BP"	"GO:1903706"	"regulation of hemopoiesis"	"60/982"	"415/18862"	5.98950209927636e-13	9.82278344281322e-11	5.94499805891022e-11	"SOX4/HDAC1/TREM2/IL2RA/HSPA9/ZBTB7B/PRDX2/CBFB/HOXB8/CARD11/ZFPM1/TLR9/IL27/XRCC6/CREBBP/GFI1B/SFRP1/TRAF6/STAT5B/HOXA7/PTPN6/HMGB1/SIN3A/PRDM1/AXL/ZAP70/RIPK2/FBXO7/MAFB/KLF13/NDFIP1/IL4R/BTK/FOXP1/TLR3/SPI1/GATA2/PPARGC1B/RUNX3/PIK3R1/CEBPB/BCL6/JUN/TYROBP/IL15/KAT2B/KLF10/GAS6/FSTL3/PTPRC/TGFBR2/TLR4/LILRB2/ETS1/MYC/IL7R/HOXA5/ZFP36/NR4A3/ZBTB16"	60
"BP"	"GO:0000075"	"cell cycle checkpoint"	"40/982"	"209/18862"	6.46126278827411e-13	1.0268006501034e-10	6.21445836334573e-11	"SFN/AURKA/MAD2L1/SOX4/CDC6/MUC1/CHEK1/BRCC3/CHMP4C/SOX11/CDT1/BRIP1/CHEK2/TIMELESS/MAD1L1/TIPIN/USP28/BRCA1/CDC25C/TRIAP1/ATR/LCMT1/TP53/E2F1/H2AX/MAD2L1BP/BABAM2/TOPBP1/NAE1/E2F4/CDC14B/CLSPN/FOXO4/UIMC1/WAC/CRY1/FEM1B/TPR/PLAGL1/DUSP1"	40
"BP"	"GO:0031349"	"positive regulation of defense response"	"55/982"	"361/18862"	6.62927248990717e-13	1.0268006501034e-10	6.21445836334573e-11	"MMP12/MUC1/PLA2G7/TREM2/PSMD4/PARK7/NONO/PSMC1/PSMC4/PSMC6/PSMA1/PSMC5/CARD11/NPAS2/TLR9/IKBKG/PSMD13/SRC/XRCC6/CREBBP/NCR3/TRAF6/STAT5B/CD81/PSMD9/RAF1/HMGB1/SIN3A/TNIP1/CD226/MAVS/NFKB1/RIPK2/HEXIM1/TXK/BTK/TLR3/PLCG2/CLEC4A/KIR2DS2/CEBPB/TSLP/TYROBP/IL15/GJA1/HYAL2/TLR4/IL1B/FYN/TLR8/ETS1/KLRD1/IL1RL1/PTGS2/IL33"	55
"BP"	"GO:1901990"	"regulation of mitotic cell cycle phase transition"	"62/982"	"439/18862"	7.01116487807528e-13	1.05660149622021e-10	6.39482065408516e-11	"SFN/AURKA/EZH2/MAD2L1/SOX4/CDC6/CDCA5/MUC1/CHEK1/CHMP4C/CDT1/CHEK2/PLK4/CDKN2C/PSMD4/MAD1L1/CEP72/BRCA1/PSMC1/CDC25C/TRIAP1/LCMT1/TP53/E2F1/PSMC4/PSMC6/MAD2L1BP/PSMA1/PSMC5/ERCC2/CSNK1D/AKT1/TOPBP1/NDE1/NAE1/PSMD13/E2F4/TERT/CDC14B/CLSPN/GFI1B/FOXO4/CDC14A/PSMD9/PTPN6/SIN3A/PAFAH1B1/PRMT2/FBXO7/VPS4B/ADAM17/APPL1/CUL3/PKD2/TUBA1A/TPR/PBX1/PRKAR2B/PLAGL1/DUSP1/HECW2/FHL1"	62
"BP"	"GO:1902105"	"regulation of leukocyte differentiation"	"47/982"	"279/18862"	8.32631305701162e-13	1.2217768843657e-10	7.39450406115769e-11	"SOX4/TREM2/IL2RA/ZBTB7B/PRDX2/CBFB/CARD11/ZFPM1/TLR9/IL27/XRCC6/SFRP1/TRAF6/STAT5B/HOXA7/PTPN6/HMGB1/PRDM1/AXL/ZAP70/RIPK2/FBXO7/MAFB/NDFIP1/IL4R/BTK/FOXP1/TLR3/GATA2/PPARGC1B/RUNX3/PIK3R1/CEBPB/BCL6/JUN/TYROBP/IL15/KLF10/GAS6/FSTL3/PTPRC/TGFBR2/TLR4/LILRB2/MYC/IL7R/ZBTB16"	47
"BP"	"GO:0050867"	"positive regulation of cell activation"	"59/982"	"412/18862"	1.4168177514745e-12	2.01435800450359e-10	1.21914063324747e-10	"DPP4/SOX4/TREM2/IL2RA/HAVCR1/ZBTB7B/CBFB/AKT1/EFNB3/CARD11/IL27RA/TLR9/SRC/SPHK2/XRCC6/TRAF6/STAT5B/GRAP2/CD40/CD81/PTPN6/HMGB1/EFNB1/CD226/TNFSF13/AXL/ZAP70/RIPK2/MYD88/IL4R/BTK/PIK3CA/GATA2/IRS2/SIRPB1/RUNX3/PIK3R1/BCL6/CD55/TSLP/GAB2/TYROBP/IL15/GAS6/BST1/PTPRC/TGFBR2/TLR4/CCN2/IL1B/FYN/LILRB2/MAP3K8/IL7R/NR4A3/IL1RL1/IL33/ZBTB16/CAV1"	59
"BP"	"GO:0002696"	"positive regulation of leukocyte activation"	"58/982"	"401/18862"	1.44502008931391e-12	2.01435800450359e-10	1.21914063324747e-10	"DPP4/SOX4/TREM2/IL2RA/HAVCR1/ZBTB7B/CBFB/AKT1/EFNB3/CARD11/IL27RA/TLR9/SRC/SPHK2/XRCC6/TRAF6/STAT5B/GRAP2/CD40/CD81/PTPN6/HMGB1/EFNB1/CD226/TNFSF13/AXL/ZAP70/RIPK2/MYD88/IL4R/BTK/PIK3CA/GATA2/IRS2/SIRPB1/RUNX3/PIK3R1/BCL6/CD55/TSLP/GAB2/TYROBP/IL15/GAS6/BST1/PTPRC/TGFBR2/TLR4/IL1B/FYN/LILRB2/MAP3K8/IL7R/NR4A3/IL1RL1/IL33/ZBTB16/CAV1"	58
"BP"	"GO:0030098"	"lymphocyte differentiation"	"54/982"	"358/18862"	1.61971392273372e-12	2.17339595017407e-10	1.31539443786492e-10	"EZH2/SOX4/CD79A/CD19/IL2RA/CR2/FZD9/TP53/ZBTB7B/PRDX2/CBFB/CARD11/WNT4/TCF3/ZFPM1/TLR9/IL27/XRCC6/SPN/SFRP1/HDAC5/STAT5B/PTPN6/HMGB1/YY1/PRDM1/AXL/ZAP70/RIPK2/FBXO7/MAFB/ADAM17/RORA/NDFIP1/IL4R/BTK/FOXP1/SPI1/PLCG2/CD8A/PLCL2/RUNX3/PIK3R1/BCL6/IL15/ITK/GAS6/KIT/PTPRC/TGFBR2/IL1B/LILRB2/IL7R/ZBTB16"	54
"BP"	"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"55/982"	"369/18862"	1.63706294668778e-12	2.17339595017407e-10	1.31539443786492e-10	"MELK/SFRP2/EPHB3/MST1R/NOX4/TREM2/TP53/SHC1/SNX6/IBTK/DOCK3/STK16/RET/TYK2/PRLR/SRC/IL31RA/BLK/GRM5/SFRP1/NTRK3/FER/CD40/PRKCE/CD81/PTPN6/DUSP22/EPHB6/AXL/ZAP70/RIPK2/IGF1R/ADAM17/TXK/BTK/PPP2CA/NCF1/SH2B3/TSLP/IL15/ITK/GAS6/BST1/KIT/PTPRC/TIE1/HYAL2/FYN/SH3BP5/ICAM1/TEK/ANGPT1/EFEMP1/GHR/CAV1"	55
"BP"	"GO:0000082"	"G1/S transition of mitotic cell cycle"	"46/982"	"275/18862"	1.89154999660955e-12	2.45285646071973e-10	1.48453103773078e-10	"SFN/AURKA/EZH2/MCM2/GMNN/SOX4/CDC6/MUC1/CDT1/DBF4/CHEK2/MCM10/E2F3/CDKN2C/MCM3/MNAT1/PRIM1/MCM5/CDC25C/CDK7/TRIAP1/MCM7/TP53/MCM6/E2F6/E2F1/AKT1/POLA1/KHDRBS1/E2F4/TERT/GFI1B/PTPN6/CCNH/PRMT2/FBXO7/CCNA1/ADAM17/APPL1/CUL3/PKD2/KLF11/PIAS1/PLAGL1/MYC/FHL1"	46
"BP"	"GO:0018212"	"peptidyl-tyrosine modification"	"55/982"	"372/18862"	2.27959147292336e-12	2.88886410295924e-10	1.74841393832351e-10	"MELK/SFRP2/EPHB3/MST1R/NOX4/TREM2/TP53/SHC1/SNX6/IBTK/DOCK3/STK16/RET/TYK2/PRLR/SRC/IL31RA/BLK/GRM5/SFRP1/NTRK3/FER/CD40/PRKCE/CD81/PTPN6/DUSP22/EPHB6/AXL/ZAP70/RIPK2/IGF1R/ADAM17/TXK/BTK/PPP2CA/NCF1/SH2B3/TSLP/IL15/ITK/GAS6/BST1/KIT/PTPRC/TIE1/HYAL2/FYN/SH3BP5/ICAM1/TEK/ANGPT1/EFEMP1/GHR/CAV1"	55
"BP"	"GO:0044843"	"cell cycle G1/S phase transition"	"48/982"	"298/18862"	2.57436825217912e-12	3.18992830536683e-10	1.93062564128333e-10	"SFN/AURKA/EZH2/MCM2/CCNA2/GMNN/SOX4/CDC6/MUC1/CDT1/DBF4/CHEK2/MCM10/E2F3/CDKN2C/MCM3/MNAT1/PRIM1/MCM5/CDC25C/CDK7/TRIAP1/MCM7/TP53/MCM6/E2F6/E2F1/AKT1/POLA1/KHDRBS1/TAF1/E2F4/TERT/GFI1B/PTPN6/CCNH/PRMT2/FBXO7/CCNA1/ADAM17/APPL1/CUL3/PKD2/KLF11/PIAS1/PLAGL1/MYC/FHL1"	48
"BP"	"GO:1901988"	"negative regulation of cell cycle phase transition"	"45/982"	"268/18862"	2.88134298023778e-12	3.49268879517519e-10	2.11386398046735e-10	"SFN/AURKA/EZH2/MAD2L1/SOX4/CDC6/MUC1/CHEK1/BRCC3/CHMP4C/CDT1/CHEK2/CDKN2C/PSMD4/MAD1L1/BRCA1/PSMC1/CDC25C/TRIAP1/LCMT1/TP53/E2F1/PSMC4/PSMC6/MAD2L1BP/PSMA1/PSMC5/BABAM2/TOPBP1/NAE1/PSMD13/E2F4/CDC14B/CLSPN/GFI1B/FOXO4/UIMC1/PSMD9/PRMT2/FBXO7/PKD2/TPR/PLAGL1/DUSP1/FHL1"	45
"BP"	"GO:0045930"	"negative regulation of mitotic cell cycle"	"50/982"	"321/18862"	3.25713503414037e-12	3.86420956390781e-10	2.33871778711176e-10	"SFN/FAP/AURKA/EZH2/MAD2L1/SOX4/CDC6/MUC1/CHEK1/CHMP4C/CDT1/CHEK2/CDKN2C/PSMD4/MAD1L1/TIPIN/BRCA1/PSMC1/CDC25C/TRIAP1/LCMT1/TP53/PTPN3/E2F1/PSMC4/PSMC6/MAD2L1BP/PSMA1/PSMC5/TOPBP1/NAE1/PSMD13/E2F4/CDC14B/AURKAIP1/CLSPN/GFI1B/FOXO4/CDC14A/PSMD9/TOM1L2/PRMT2/FBXO7/PKD2/TPR/BTG1/BCL6/PLAGL1/DUSP1/FHL1"	50
"BP"	"GO:0030111"	"regulation of Wnt signaling pathway"	"54/982"	"365/18862"	3.53371161648043e-12	4.1049949944781e-10	2.4844472461483e-10	"SOX9/SFRP2/SOX4/HDAC1/PTPRU/PSMD4/DLX5/SMARCA4/IFT20/PSMC1/RUVBL1/CCDC88C/FZD9/HMGXB4/PSMC4/PSMC6/MDFI/PSMA1/PSMC5/CBFB/CSNK1D/PPP1CA/RUVBL2/DVL1/TSC2/PSMD13/NFATC4/SRC/TERT/SALL1/VCP/SFRP1/PFDN5/SPEF1/SNX3/PSMD9/TLE1/SKI/TIAM1/NXN/NFKB1/TLE2/ZRANB1/TLE5/CUL3/CYLD/HIC1/PPP2CA/DKK3/TLE4/MACF1/IGFBP6/TNFAIP3/CAV1"	54
"BP"	"GO:0050851"	"antigen receptor-mediated signaling pathway"	"50/982"	"323/18862"	4.12676818324951e-12	4.69609375302026e-10	2.84219522996733e-10	"CD79A/CD19/PSMD4/PSMC1/LAX1/PIK3R2/PAX5/PSMC4/PSMC6/EIF2B3/PSMA1/PSMC5/CBFB/CARD11/KHDRBS1/RBCK1/IKBKG/PSMD13/RNF31/BLK/TRAF6/GRAP2/LAT2/CD81/PSMD9/PTPN6/PDE4D/CD226/ELF1/NFKB1/ZAP70/RIPK2/MAPK1/DUSP3/LAPTM5/TXK/BTK/FOXP1/PIK3CA/PLCG2/PLCL2/LCP2/PIK3R1/PAG1/PRAM1/PRKCH/ITK/CD247/PTPRC/FYN"	50
"BP"	"GO:0045785"	"positive regulation of cell adhesion"	"59/982"	"425/18862"	5.31623594517957e-12	5.92866632606426e-10	3.58817946110436e-10	"AGR2/DPP4/SFRP2/SOX4/PTPRU/IL2RA/ZBTB7B/C1QBP/CBFB/AKT1/EFNB3/CARD11/WNT4/RET/IL27RA/SRC/CYTH3/SFRP1/TRAF6/STAT5B/GRAP2/PRKCE/CD81/PTPN6/HMGB1/EFNB1/ZAP70/RIPK2/CRK/IL4R/PLAUR/TGFB2/PIK3CA/SIRPB1/RUNX3/PIK3R1/UTRN/BCL6/CD55/CITED2/IL15/FSTL3/PTPRC/TGFBR2/CXCL12/IL1B/FYN/PODXL/LILRB2/RRAS/ETS1/ICAM1/MAP3K8/IL7R/TEK/NR4A3/ANGPT1/ZBTB16/CAV1"	59
"BP"	"GO:0050852"	"T cell receptor signaling pathway"	"38/982"	"204/18862"	5.79955644022994e-12	6.3408483746514e-10	3.83764250719859e-10	"PSMD4/PSMC1/PIK3R2/PSMC4/PSMC6/EIF2B3/PSMA1/PSMC5/CARD11/KHDRBS1/RBCK1/IKBKG/PSMD13/RNF31/TRAF6/GRAP2/CD81/PSMD9/PTPN6/PDE4D/CD226/NFKB1/ZAP70/RIPK2/MAPK1/DUSP3/LAPTM5/TXK/PIK3CA/PLCG2/LCP2/PIK3R1/PAG1/PRAM1/ITK/CD247/PTPRC/FYN"	38
"BP"	"GO:0042110"	"T cell activation"	"63/982"	"474/18862"	6.84783794577578e-12	7.34298930493187e-10	4.44416365468768e-10	"DPP4/SOX4/IL2RA/MAD1L1/LAX1/TP53/SIT1/ZBTB7B/PRDX2/DLG5/CBFB/AKT1/EFNB3/CARD11/WNT4/ZFPM1/IL27RA/IL27/SRC/SPN/TRAF6/STAT5B/GRAP2/CD81/PTPN6/HMGB1/EFNB1/PRDM1/CD7/ZAP70/RIPK2/DUSP3/MSN/MAFB/ADAM17/RORA/LAPTM5/NDFIP1/IL4R/FOXP1/PIK3CA/CD8A/SIRPB1/CLEC4A/RUNX3/PIK3R1/CEBPB/PAG1/BCL6/CD55/IL15/ITK/KIT/PTPRC/TGFBR2/IL1B/FYN/LILRB2/ICAM1/MAP3K8/IL7R/ZBTB16/CAV1"	63
"BP"	"GO:0043405"	"regulation of MAP kinase activity"	"48/982"	"307/18862"	7.74127089158356e-12	8.14440122480564e-10	4.92919850614039e-10	"EZH2/SFRP2/MST1R/GPS1/DUSP9/LAX1/SHC1/PRDX2/TP73/NPPA/RET/DAXX/TLR9/IKBKG/SRC/PPIA/SFRP1/TRAF6/MAPK11/NTRK3/CD40/CD81/PTPN6/PEA15/TRIB2/RGS3/TIAM1/RIPK2/DUSP7/MAPK1/DUSP3/IGF1R/INPP5K/PPP2CA/SPRY4/DUSP2/SH2B3/IRAK3/KIT/PTPRC/IGFBP6/HYAL2/TLR4/IL1B/DUSP1/ARRB1/GHR/CAV1"	48
"BP"	"GO:0043401"	"steroid hormone mediated signaling pathway"	"30/982"	"134/18862"	8.12818336050686e-12	8.39310192929375e-10	5.07971849001657e-10	"HDAC1/PMEPA1/PARK7/BRCA1/SMARCA4/CBFB/ESRRG/TP63/ESRRA/PHB/DAXX/HDAC6/SRC/SFRP1/WBP2/PIAS2/TMF1/NCOR1/RXRA/PRMT2/CRY2/SIRT1/FOXP1/CRY1/PPARGC1B/CALCOCO1/DDX5/NEDD4/NR4A3/TCF21"	30
"BP"	"GO:0071214"	"cellular response to abiotic stimulus"	"50/982"	"330/18862"	9.2824758775863e-12	9.0805413146353e-10	5.49577426842875e-10	"SOX9/SFRP2/AQP5/CHEK1/NOX4/CHEK2/USP28/TRIAP1/ATR/TP53/H2AX/TMEM161A/AKT1/ERCC4/RUVBL2/TAF1/NFATC4/XRCC6/CREBBP/SFRP1/HABP4/EIF2S1/CD40/MCOLN1/AVPR1A/YY1/NFKB1/XPA/MAPK8/MYD88/GTF2H5/CRY2/SLC38A2/SIRT1/PIK3CA/TLR3/CRY1/METAP2/PKD2/PIK3R1/KCNJ2/ENG/NEDD4/FAS/GJA1/HYAL2/TLR4/IL1B/TLR8/MYC"	50
"BP"	"GO:0104004"	"cellular response to environmental stimulus"	"50/982"	"330/18862"	9.2824758775863e-12	9.0805413146353e-10	5.49577426842875e-10	"SOX9/SFRP2/AQP5/CHEK1/NOX4/CHEK2/USP28/TRIAP1/ATR/TP53/H2AX/TMEM161A/AKT1/ERCC4/RUVBL2/TAF1/NFATC4/XRCC6/CREBBP/SFRP1/HABP4/EIF2S1/CD40/MCOLN1/AVPR1A/YY1/NFKB1/XPA/MAPK8/MYD88/GTF2H5/CRY2/SLC38A2/SIRT1/PIK3CA/TLR3/CRY1/METAP2/PKD2/PIK3R1/KCNJ2/ENG/NEDD4/FAS/GJA1/HYAL2/TLR4/IL1B/TLR8/MYC"	50
"BP"	"GO:1903037"	"regulation of leukocyte cell-cell adhesion"	"50/982"	"330/18862"	9.2824758775863e-12	9.0805413146353e-10	5.49577426842875e-10	"DPP4/SOX4/IL2RA/MAD1L1/LAX1/ZBTB7B/PRDX2/DLG5/CBFB/AKT1/EFNB3/CARD11/IL27RA/SRC/SPN/TRAF6/STAT5B/GRAP2/CD81/PTPN6/HMGB1/EFNB1/ZAP70/RIPK2/DUSP3/LAPTM5/NDFIP1/IL4R/PIK3CA/SIRPB1/RUNX3/PIK3R1/CEBPB/PAG1/BCL6/CD55/IL15/PTPRC/TGFBR2/CXCL12/IL1B/FYN/LILRB2/ETS1/ICAM1/MAP3K8/IL7R/NR4A3/ZBTB16/CAV1"	50
"BP"	"GO:0002831"	"regulation of response to biotic stimulus"	"58/982"	"420/18862"	1.00509581352005e-11	9.66278320032378e-10	5.84816184781357e-10	"MMP12/MUC1/TREM2/IL2RA/PSMD4/NONO/PSMC1/C1QBP/PSMC4/PSMC6/PRDX2/PSMA1/PSMC5/CARD11/IFNAR2/IKBKG/PSMD13/RNF216/IL27/TRAFD1/SRC/XRCC6/CREBBP/NCR3/TRAF3IP2/TRAF6/STAT5B/LYAR/BIRC2/PSMD9/PTPN6/RAF1/HMGB1/SIN3A/CD226/NR1H2/MAVS/NFKB1/RIPK2/HEXIM1/APPL1/CRK/TXK/FOXP1/PLCG2/CLEC4A/KIR2DS2/CD55/PIAS1/IRAK3/TYROBP/IL15/TLR4/FYN/PPARG/TLR8/TNFAIP3/KLRD1"	58
"BP"	"GO:0034599"	"cellular response to oxidative stress"	"47/982"	"299/18862"	1.05743128727179e-11	9.99362179292799e-10	6.04839376805239e-10	"GJB2/MELK/EZH2/CCNA2/HSPB1/NOX4/GPX7/G6PD/PARK7/SIGMAR1/TRAP1/NONO/TP53/TMEM161A/PRDX2/AKT1/SUMO4/ZNF622/TXNRD2/HDAC6/BRF2/SRC/PPIA/EIF2S1/PRKD1/FER/SIN3A/AXL/MAPK8/FBXO7/MAPK1/CRK/SIRT1/BTK/PKD2/PPARGC1B/PPARGC1A/CFLAR/NCF1/JUN/FOXO1/MCL1/TLR4/FYN/ETS1/TNFAIP3/NR4A3"	47
"BP"	"GO:0000086"	"G2/M transition of mitotic cell cycle"	"43/982"	"258/18862"	1.13576009239551e-11	1.05549971253289e-09	6.38815237933333e-10	"MELK/AURKA/CCNA2/CDC6/CHEK1/CHMP4C/CHEK2/PLK4/PSMD4/MNAT1/CEP72/BRCA1/PSMC1/CDC25C/CDK7/LCMT1/FBXL6/TAF2/PSMC4/PSMC6/PSMA1/PSMC5/CSNK1D/TOPBP1/NDE1/NAE1/KHDRBS1/PSMD13/CCNB2/CLSPN/FOXO4/PSMD9/SIN3A/CCNH/PAFAH1B1/PPP2R2A/VPS4B/PHLDA1/TUBA1A/PPM1D/PBX1/PRKAR2B/FHL1"	43
"BP"	"GO:0043409"	"negative regulation of MAPK cascade"	"35/982"	"181/18862"	1.32322735809479e-11	1.20955995880927e-09	7.32056412433461e-10	"SFRP2/GPS1/DUSP9/LAX1/PIK3R2/HDAC3/AKT1/PHB/NPPA/PPIA/SFRP1/NCOR1/PTPN6/TNIP1/RGS3/DUSP7/DUSP3/IGF1R/CYLD/INPP5K/PPP2CA/SPRY4/DUSP2/SH2B3/IRAK3/FOXO1/PTPRC/HYAL2/TLR4/IL1B/CAMK2N1/DUSP1/ARRB1/MYC/CAV1"	35
"BP"	"GO:0071824"	"protein-DNA complex subunit organization"	"45/982"	"281/18862"	1.53260333086e-11	1.37835422143151e-09	8.34214987901044e-10	"SOX9/MCM2/GMNN/OIP5/CDT1/HMGA1/MCM3/ITGB3BP/MNAT1/GTF2H4/SMARCA4/RBBP7/MCM5/CDK7/RUVBL1/MCM7/TP53/MCM6/PSMC4/PSMC6/H2AX/ZNHIT1/SMARCB1/PSMC5/ERCC2/RBBP4/GTF2E1/DAXX/TAF1/BRF2/RNF4/CTCF/THRA/TBP/GTF2H1/HMGB1/CCNH/GTF2A2/GTF2B/XPA/GTF2H5/HEY2/PIAS1/TCF4/MYC"	45
"BP"	"GO:0046651"	"lymphocyte proliferation"	"45/982"	"282/18862"	1.73436496835758e-11	1.53505064500982e-09	9.29051643868741e-10	"SOX11/CD79A/CD19/IL2RA/CR2/MAD1L1/TP53/ZBTB7B/PRDX2/DLG5/CARD11/WNT4/IL27RA/TLR9/IL27/BLK/SPN/TRAF6/STAT5B/CD40/CD81/PTPN6/HMGB1/EFNB1/ZAP70/RIPK2/MYD88/MSN/NDFIP1/BTK/IRS2/PLCL2/CEBPB/BCL6/CD55/TYROBP/IL15/BST1/PTPRC/TGFBR2/TLR4/IL1B/FYN/LILRB2/IL7R"	45
"BP"	"GO:0031570"	"DNA integrity checkpoint"	"32/982"	"156/18862"	1.96331071136479e-11	1.6959091065159e-09	1.02640727091482e-09	"SFN/AURKA/SOX4/CDC6/MUC1/CHEK1/BRCC3/CDT1/BRIP1/CHEK2/TIMELESS/TIPIN/USP28/BRCA1/CDC25C/TRIAP1/ATR/TP53/E2F1/H2AX/BABAM2/TOPBP1/NAE1/E2F4/CDC14B/CLSPN/FOXO4/UIMC1/WAC/CRY1/FEM1B/PLAGL1"	32
"BP"	"GO:0045088"	"regulation of innate immune response"	"48/982"	"315/18862"	1.97693852086682e-11	1.6959091065159e-09	1.02640727091482e-09	"MMP12/MUC1/TREM2/PSMD4/NONO/PSMC1/PSMC4/PSMC6/PSMA1/PSMC5/CARD11/IFNAR2/IKBKG/PSMD13/TRAFD1/SRC/XRCC6/CREBBP/NCR3/TRAF6/STAT5B/LYAR/BIRC2/PSMD9/PTPN6/RAF1/HMGB1/SIN3A/CD226/NR1H2/MAVS/NFKB1/HEXIM1/APPL1/CRK/TXK/PLCG2/CLEC4A/KIR2DS2/PIAS1/IRAK3/TYROBP/TLR4/FYN/PPARG/TLR8/TNFAIP3/KLRD1"	48
"BP"	"GO:0048608"	"reproductive structure development"	"56/982"	"405/18862"	2.19077158487762e-11	1.85087005413297e-09	1.12019357274604e-09	"GJB2/SOX9/SFRP2/BIK/KDM5B/HOXA10/BRIP1/TFAP2C/PLK4/VDR/KIF18A/MDFI/GCM1/AKT1/TP63/WNT4/PHB/TEX11/CDX2/SRC/SALL1/PTPRN/SFRP1/STAT5B/TMF1/BIRC2/PTPN6/WNT7A/AXL/ARID4A/MAPK1/HEY2/SIRT1/STC2/TGFB2/TLR3/FEM1B/NR2F2/GATA2/PKD2/WNT2/CEBPB/NCOA1/CITED2/FSTL3/KIT/ZFPM2/GJA1/FOXF2/JUNB/PPARG/OSR1/HEY1/ARRB1/ICAM1/TCF21"	56
"BP"	"GO:0050863"	"regulation of T cell activation"	"49/982"	"327/18862"	2.2547086005059e-11	1.87645599349566e-09	1.1356788331849e-09	"DPP4/SOX4/IL2RA/MAD1L1/LAX1/SIT1/ZBTB7B/PRDX2/DLG5/CBFB/AKT1/EFNB3/CARD11/IL27RA/IL27/SRC/SPN/TRAF6/STAT5B/GRAP2/CD81/PTPN6/HMGB1/EFNB1/PRDM1/ZAP70/RIPK2/DUSP3/LAPTM5/NDFIP1/IL4R/PIK3CA/SIRPB1/RUNX3/PIK3R1/CEBPB/PAG1/BCL6/CD55/IL15/PTPRC/TGFBR2/IL1B/FYN/LILRB2/MAP3K8/IL7R/ZBTB16/CAV1"	49
"BP"	"GO:0032943"	"mononuclear cell proliferation"	"45/982"	"285/18862"	2.50341508539874e-11	2.05280037002697e-09	1.242406929379e-09	"SOX11/CD79A/CD19/IL2RA/CR2/MAD1L1/TP53/ZBTB7B/PRDX2/DLG5/CARD11/WNT4/IL27RA/TLR9/IL27/BLK/SPN/TRAF6/STAT5B/CD40/CD81/PTPN6/HMGB1/EFNB1/ZAP70/RIPK2/MYD88/MSN/NDFIP1/BTK/IRS2/PLCL2/CEBPB/BCL6/CD55/TYROBP/IL15/BST1/PTPRC/TGFBR2/TLR4/IL1B/FYN/LILRB2/IL7R"	45
"BP"	"GO:0061458"	"reproductive system development"	"56/982"	"408/18862"	2.93878617984987e-11	2.37487996215114e-09	1.43733768003031e-09	"GJB2/SOX9/SFRP2/BIK/KDM5B/HOXA10/BRIP1/TFAP2C/PLK4/VDR/KIF18A/MDFI/GCM1/AKT1/TP63/WNT4/PHB/TEX11/CDX2/SRC/SALL1/PTPRN/SFRP1/STAT5B/TMF1/BIRC2/PTPN6/WNT7A/AXL/ARID4A/MAPK1/HEY2/SIRT1/STC2/TGFB2/TLR3/FEM1B/NR2F2/GATA2/PKD2/WNT2/CEBPB/NCOA1/CITED2/FSTL3/KIT/ZFPM2/GJA1/FOXF2/JUNB/PPARG/OSR1/HEY1/ARRB1/ICAM1/TCF21"	56
"BP"	"GO:0022409"	"positive regulation of cell-cell adhesion"	"44/982"	"276/18862"	3.01259061375053e-11	2.39974360889613e-09	1.4523857906292e-09	"DPP4/SOX4/PTPRU/IL2RA/ZBTB7B/CBFB/AKT1/EFNB3/CARD11/IL27RA/SRC/TRAF6/STAT5B/GRAP2/CD81/PTPN6/HMGB1/EFNB1/ZAP70/RIPK2/IL4R/PLAUR/PIK3CA/SIRPB1/RUNX3/PIK3R1/BCL6/CD55/CITED2/IL15/FSTL3/PTPRC/TGFBR2/IL1B/FYN/PODXL/LILRB2/ETS1/ICAM1/MAP3K8/IL7R/NR4A3/ZBTB16/CAV1"	44
"BP"	"GO:0031056"	"regulation of histone modification"	"30/982"	"141/18862"	3.18504614725056e-11	2.50138272071396e-09	1.51390036294816e-09	"MUC1/CHEK1/DNMT3B/DNMT1/PARK7/BRCA1/PAX5/TP53/ZBTB7B/OGT/SMARCB1/NSD1/RUVBL2/CTBP1/SPHK2/CTCF/PRKD1/WBP2/CDK9/SIN3A/SKI/MAPK8/SIRT1/SPI1/GATA2/PPARGC1A/BCL6/JDP2/IL1B/ARRB1"	30
"BP"	"GO:0030521"	"androgen receptor signaling pathway"	"16/982"	"40/18862"	4.98370385038203e-11	3.85960175968475e-09	2.33592902694807e-09	"HDAC1/PMEPA1/PARK7/SMARCA4/PHB/DAXX/HDAC6/SFRP1/PIAS2/TMF1/NCOR1/PRMT2/SIRT1/FOXP1/DDX5/TCF21"	16
"BP"	"GO:0051101"	"regulation of DNA binding"	"27/982"	"118/18862"	5.26258825395065e-11	4.01975234301765e-09	2.43285622814215e-09	"SOX11/CDT1/PARK7/MSX2/E2F1/MDFI/ERCC2/ERCC4/SUMO4/NSD1/TAF1/TMSB4X/HABP4/TRAF6/PER2/HMGB1/SIN3A/GTF2B/SKI/MAPK8/HEY2/PLAUR/MSX1/JUN/PPARG/HEY1/ID1"	27
"BP"	"GO:0060765"	"regulation of androgen receptor signaling pathway"	"13/982"	"25/18862"	5.53836819685873e-11	4.17323527914652e-09	2.52574799987611e-09	"HDAC1/PARK7/SMARCA4/PHB/HDAC6/SFRP1/PIAS2/NCOR1/PRMT2/SIRT1/FOXP1/DDX5/TCF21"	13
