"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"BP"	"GO:0051091"	"positive regulation of DNA-binding transcription factor activity"	"85/1983"	"266/18862"	8.56521020081544e-22	2.46147826485339e-19	1.3764443059556e-19	"JUP/LRP8/IRAK1/VEGFA/TNFSF11/NEUROD1/SPHK1/PHB2/RIPK4/DVL2/COPS5/CARD11/SMARCA4/TNFRSF11A/TAF12/JMY/RNF31/UBE2N/TRAF5/MAP3K13/PPIA/TLR9/PRDX3/WNT1/TAF1/ALK/RPS6KA4/NEUROG2/CAMK2A/ESR1/UBC/ZBTB7A/CD40LG/MAVS/NFAM1/EP300/AKT1/HDAC5/RNF41/DDX58/UBB/TRIM38/TRAF6/FER/STAT3/FZD1/SAV1/HDAC4/NOD1/TICAM1/TRIM21/PPP3CA/RIPK1/PRKCB/PPARGC1B/PRKD1/PPARGC1A/S100A9/FZD4/JAK2/PRKCH/IL18/IRAK3/NFKB1/WNT2/MYD88/ITGB2/KIT/S100A8/TLR4/TLR2/BTK/TRIM22/PRKCQ/PRKCZ/IL18RAP/IL1B/TLR3/CAPN3/CSF3/ICAM1/PPARG/S100A12/CD36/IL6"	85
"BP"	"GO:0033673"	"negative regulation of kinase activity"	"85/1983"	"267/18862"	1.13025564533576e-21	3.10049673618241e-19	1.73377971241457e-19	"UCHL1/THY1/CBLC/SMYD3/MEN1/DUSP4/LAX1/GPS1/DUSP9/CASP3/RGS4/CDKN2C/TARBP2/PPM1E/HEXIM2/PAK2/PTK6/CAMK2N2/CHORDC1/PKIB/NPPA/PIP4K2C/GSTP1/SNX6/AHSG/DUSP10/IGF1R/STK38/PPIA/CDK5RAP3/RGS14/PRDX3/CSK/IPO5/MAPK8IP1/MAPT/NF1/NF2/PTPRJ/PSEN1/SLC8A1/SLC8A3/RB1/GPS2/SOCS5/DUSP3/NCK1/AKT1/DUSP7/DUSP16/HEXIM1/PIP4K2A/DUSP22/PTPN22/PPP2R5A/DNAJA1/PPM1F/DUSP5/RGS3/LYN/SPRED1/NR2F2/CDKN1C/UBASH3B/PRKCD/CDKN2B/SOCS3/IRAK3/CEBPA/PTPN6/PKIA/RASIP1/CDKN1A/GNAQ/PKIG/DUSP1/DUSP6/SPRY2/SH3BP5/SH2B3/IL1B/SPRY4/RGN/CAMK2N1/PTPRB"	85
"BP"	"GO:0070302"	"regulation of stress-activated protein kinase signaling cascade"	"68/1983"	"184/18862"	1.28600184383352e-21	3.37435701197186e-19	1.88692078321751e-19	"FOXM1/MEN1/TPD52L1/PDCD10/VEGFA/TNFSF11/UNC5CL/SPHK1/DLG1/PRMT1/SEMA4C/HRAS/COPS5/NPPA/GSTP1/EGFR/LEP/WNT7B/PLCB1/DUSP10/IGF1R/NBR1/MAP2K2/TRAF5/PPIA/HDAC3/TLR9/MAPK8IP1/MAP3K10/EDAR/RAP2A/GPS2/MAPK3/DUSP3/MAP3K11/ZMYND11/AKT1/PTK2B/GADD45G/MECOM/NCOR1/TRAF6/DUSP22/NOD1/MAP3K5/PTPN22/DNAJA1/FLT4/EZR/FOXO1/MAP3K3/MAGI3/RIPK1/RAPGEF1/SIRPA/CYLD/SH3RF1/LYN/SH3RF3/RASGRP1/MYD88/NCF1/TLR4/DUSP1/IL1B/TLR3/RASSF2/GADD45B"	68
"BP"	"GO:0032872"	"regulation of stress-activated MAPK cascade"	"67/1983"	"181/18862"	2.3028653548359e-21	5.79074684018111e-19	3.23815189807189e-19	"FOXM1/MEN1/TPD52L1/PDCD10/VEGFA/TNFSF11/UNC5CL/SPHK1/DLG1/PRMT1/SEMA4C/HRAS/COPS5/NPPA/GSTP1/EGFR/LEP/WNT7B/PLCB1/DUSP10/IGF1R/NBR1/MAP2K2/TRAF5/PPIA/HDAC3/TLR9/MAPK8IP1/MAP3K10/EDAR/RAP2A/GPS2/MAPK3/DUSP3/MAP3K11/ZMYND11/AKT1/PTK2B/GADD45G/MECOM/NCOR1/TRAF6/DUSP22/NOD1/MAP3K5/PTPN22/DNAJA1/FLT4/EZR/FOXO1/MAP3K3/MAGI3/RIPK1/RAPGEF1/SIRPA/CYLD/SH3RF1/SH3RF3/RASGRP1/MYD88/NCF1/TLR4/DUSP1/IL1B/TLR3/RASSF2/GADD45B"	67
"BP"	"GO:0051222"	"positive regulation of protein transport"	"93/1983"	"312/18862"	2.43623012422695e-21	5.88105951988385e-19	3.28865422243014e-19	"ECT2/JUP/CDK5R1/CD38/PDCD10/KIF20B/YWHAZ/PPID/E2F1/TP63/CDH1/PDCD5/HSP90AB1/PIK3R2/HRAS/EGFR/TP53/LEP/PHPT1/GSK3A/BCAP31/YWHAQ/RAN/EMD/RNF31/TP73/DYNLL1/BLK/NADK/MAPK14/HPCA/PPIA/HDAC3/SAR1A/IPO5/BCL2/IL13/SRC/AKT2/CASR/FFAR1/PSEN1/AKAP5/LRP1/MAVS/MYOM1/TTN/DMAP1/XPO4/VPS28/KIF5B/SEC16A/CAMK1/PCM1/C2CD2L/BAG3/UBE2D3/CHRM1/NR0B2/ACSL3/MYO1C/PRNP/GLUD1/PLK3/NR1H2/APBB1/GZMB/EZR/PFKFB2/FLNA/PPP1R13B/PIK3R1/GJA1/JAK2/RAC2/TCF7L2/PRKCD/FYN/ITGB2/TREM2/ANG/VEGFC/CD33/TLR4/CFTR/TLR2/GAS6/PRKCZ/IL1B/UNC13B/ITGAM/MYH10/CAMK2N1"	93
"BP"	"GO:0001933"	"negative regulation of protein phosphorylation"	"102/1983"	"362/18862"	2.91918799755982e-21	6.77588444818212e-19	3.78903510938331e-19	"CCNB1/TWIST1/UCHL1/DDIT4/THY1/CBLC/SMYD3/MEN1/DUSP4/LAX1/GPS1/TMED2/DUSP9/CASP3/RGS4/CDKN2C/TARBP2/PPM1E/HEXIM2/PAK2/PTK6/CAMK2N2/PARD3/CHORDC1/PKIB/BAK1/NPPA/GSTP1/SNX6/PPP2R5D/BAX/DUSP10/CRKL/IGF1R/STK38/PPIA/CDK5RAP3/FKBP8/RGS14/IPO5/MAPK8IP1/NF1/NF2/MTOR/PTPRJ/PSEN1/SLC8A1/SLC8A3/RB1/GPS2/SOCS5/NTRK3/DUSP3/GFRA2/NCK1/AKT1/DUSP7/DUSP16/HEXIM1/DUSP22/NLRP12/PRNP/PTPN22/DNAJA1/PPM1F/DUSP5/SPAG9/RGS3/SIRPA/LYN/PPARGC1A/SPRED1/NR2F2/PPP1R15B/CDKN1C/UBASH3B/PRKCD/CDKN2B/SOCS3/IRAK3/CEBPA/PTPN6/PKIA/RASIP1/ARRB2/CDKN1A/PTPN13/GNAQ/PKIG/DUSP1/DUSP6/SPRY2/SH3BP5/PRKCZ/SH2B3/IL1B/SPRY4/RASSF2/RGN/CAMK2N1/ANGPT1/PTPRB"	102
"BP"	"GO:1903793"	"positive regulation of anion transport"	"122/1983"	"478/18862"	3.49332728410226e-21	7.80823339242856e-19	4.36631862488571e-19	"SPP1/ECT2/JUP/PTGES/CDK5R1/CD38/PDCD10/KIF20B/YWHAZ/TNFSF11/PPID/E2F1/TP63/CDH1/PDCD5/HSP90AB1/PIK3R2/CLTCL1/HRAS/IRS1/EGFR/TP53/LEP/PHPT1/GSK3A/BCAP31/YWHAQ/RAN/TNFRSF11A/EMD/TERT/ALOX12B/RNF31/TP73/DYNLL1/BLK/NADK/MAPK14/HPCA/GDNF/INSR/PPIA/HDAC3/SAR1A/IPO5/ADORA1/BCL2/IL13/NTSR1/SRC/SLC34A1/AKT2/CASR/POU4F2/CYP19A1/FFAR1/PSEN1/AKAP5/LRP1/MAVS/GPS2/MYOM1/TTN/DMAP1/XPO4/SNX4/AIMP1/VPS28/BRAF/KIF5B/SEC16A/APPL1/CAMK1/TMF1/AKT1/PCM1/C2CD2L/BAG3/RAP1A/UBE2D3/CHRM1/NR0B2/ACSL3/MYO1C/PRNP/GLUD1/PLK3/NR1H2/APBB1/GZMB/EZR/PFKFB2/MEF2A/FLNA/PPP1R13B/PIK3R1/NFKBIA/GJA1/JAK2/RAC2/TCF7L2/PRKCD/FYN/ITGB2/TREM2/GPC3/ANG/VEGFC/CD33/S100A8/TLR4/CFTR/TLR2/GAS6/PRKCZ/C3/IL1B/UNC13B/ITGAM/MYH10/CAMK2N1/CA2"	122
"BP"	"GO:0043409"	"negative regulation of MAPK cascade"	"66/1983"	"181/18862"	1.18007649273635e-20	2.54348629773711e-18	1.42230272019276e-18	"FOXM1/UCHL1/SLC9A3R1/CBLC/MEN1/DUSP4/LAX1/GPS1/DUSP9/RGS4/DLG1/PSMD10/PIK3R2/NPPA/GSTP1/WNK2/DUSP10/IGF1R/RANBP9/STK38/PPIA/CDK5RAP3/HDAC3/RGS14/CSK/MAPK8IP1/RPS6KA6/NF1/NF2/PTPRJ/GPS2/EIF3A/DUSP3/ZMYND11/AKT1/DUSP7/DUSP16/MECOM/NCOR1/PTPN22/DNAJA1/DUSP5/EZR/FOXO1/RAPGEF1/RGS3/SIRPA/CYLD/LYN/SPRED1/PEBP1/PRKCD/LIF/IRAK3/PTPN6/TLR4/DUSP1/DUSP6/SPRY2/SEMA6A/TIMP3/SH2B3/IL1B/SPRY4/CAMK2N1/KLF4"	66
"BP"	"GO:0018209"	"peptidyl-serine modification"	"95/1983"	"333/18862"	2.70877416680083e-20	5.63705244711828e-18	3.15220688884336e-18	"CCNB1/AURKA/CDK1/DDIT4/AURKB/CHEK2/VRK1/SMYD3/CDK5R1/PDCD10/VEGFA/RPS6KB2/VRK2/PAK2/HSP90AB1/TXN/RET/IKBKE/BAK1/HSP90AA1/ATR/TCL1A/EGFR/SRPK2/SPOCK3/GSK3A/RPS6KB1/BAX/CDK2/CSNK1G1/MARK2/MAPK14/MAPK12/MAP2K2/STK38/NLK/MAP3K13/BRSK2/HDAC6/MAP3K10/BCL2/RPS6KA6/TAF1/TCL1B/DYRK1B/EPO/MTOR/TSSK6/NSD1/SRC/RPS6KA4/PRKCA/TSSK2/CAMK2A/AKT2/TNKS/BRSK1/MAPK3/CAMK2D/NTRK3/STK4/MAPK9/BRAF/AKT3/OSM/TNKS1BP1/CAMK1/NCK1/AKT1/HIPK1/ROCK2/MAP3K12/MKNK2/SYK/PPM1F/BCAR3/RAF1/RIPK1/PRKCB/PLCL2/PRKD1/PRKCH/PRKCD/LIF/ARRB2/SPRY2/PRKCQ/GAS6/PRKCZ/SH2D3C/RASSF2/CSF3/SLC1A1/ANGPT1/IL6"	95
"BP"	"GO:1904951"	"positive regulation of establishment of protein localization"	"94/1983"	"328/18862"	3.04817797138463e-20	6.0099457886034e-18	3.36072667304975e-18	"ECT2/JUP/CDK5R1/CD38/PDCD10/KIF20B/YWHAZ/PPID/E2F1/TP63/CDH1/PDCD5/HSP90AB1/PIK3R2/HRAS/EGFR/TP53/LEP/PHPT1/GSK3A/BCAP31/YWHAQ/RAN/EMD/RNF31/TP73/DYNLL1/BLK/NADK/MAPK14/HPCA/PPIA/HDAC3/SAR1A/IPO5/BCL2/IL13/SRC/AKT2/CASR/FFAR1/PSEN1/AKAP5/LRP1/MAVS/MYOM1/TTN/DMAP1/XPO4/VPS28/KIF5B/SEC16A/CAMK1/PCM1/C2CD2L/BAG3/UBE2D3/CHRM1/NR0B2/ACSL3/MYO1C/PRNP/GLUD1/PLK3/NR1H2/APBB1/GZMB/EZR/PFKFB2/FLNA/PPP1R13B/PIK3R1/GJA1/JAK2/RAC2/TCF7L2/PRKCD/FYN/CORO2B/ITGB2/TREM2/ANG/VEGFC/CD33/TLR4/CFTR/TLR2/GAS6/PRKCZ/IL1B/UNC13B/ITGAM/MYH10/CAMK2N1"	94
"BP"	"GO:0006469"	"negative regulation of protein kinase activity"	"78/1983"	"243/18862"	3.08713039679711e-20	6.0099457886034e-18	3.36072667304975e-18	"UCHL1/THY1/CBLC/SMYD3/MEN1/DUSP4/LAX1/GPS1/DUSP9/CASP3/RGS4/CDKN2C/TARBP2/PPM1E/HEXIM2/PAK2/PTK6/CAMK2N2/CHORDC1/PKIB/NPPA/GSTP1/SNX6/DUSP10/IGF1R/STK38/PPIA/CDK5RAP3/RGS14/IPO5/MAPK8IP1/NF1/NF2/PTPRJ/PSEN1/SLC8A1/SLC8A3/RB1/GPS2/SOCS5/DUSP3/NCK1/AKT1/DUSP7/DUSP16/HEXIM1/DUSP22/PTPN22/DNAJA1/PPM1F/DUSP5/RGS3/LYN/SPRED1/NR2F2/CDKN1C/UBASH3B/PRKCD/CDKN2B/SOCS3/IRAK3/CEBPA/PTPN6/PKIA/RASIP1/CDKN1A/GNAQ/PKIG/DUSP1/DUSP6/SPRY2/SH3BP5/SH2B3/IL1B/SPRY4/RGN/CAMK2N1/PTPRB"	78
"BP"	"GO:0051098"	"regulation of binding"	"98/1983"	"357/18862"	1.34780353455528e-19	2.54187322845035e-17	1.42140070124482e-17	"AURKA/MMP9/NEK2/TWIST1/CDT1/AURKB/H1-0/MEN1/CARM1/RUVBL2/TNFSF11/POU4F1/HDAC2/HMGB2/E2F1/NEUROD1/HSP90AB1/MDFI/TXN/PPP1CA/EGF/ITGA2/CSNK2B/MSX2/ADD2/HIP1R/ERCC2/BAX/RAN/MARK2/TERT/DERL1/GNL3L/ADAM15/ATP2A3/MYOD1/EIF3D/ATP2A2/GATA1/FBH1/TAF1/NSD1/SRC/PPARA/POU4F2/EPB41/TNKS/PSEN1/ZBTB7A/LRP1/RB1/MAPK3/STK4/RARA/NRP1/CAMK1/EP300/AKT1/HDAC5/TIAM1/HABP4/SMARCD3/TRAF6/GPSM1/GATA3/TMSB4X/HDAC4/PLAUR/TICAM1/ADD1/TRIM21/PPP3CA/ITGA4/PER2/CRK/SLN/PLCL2/NFKBIA/SKI/CTNNBIP1/JAK2/NES/TCF7L2/UBASH3B/PRKCD/LIF/RAPGEF2/ARRB2/CDKN1A/HMOX1/PLN/CSF3/CLDN5/ANGPT1/PPARG/KLF4/SLPI/ADRB2"	98
"BP"	"GO:0070371"	"ERK1 and ERK2 cascade"	"91/1983"	"320/18862"	2.17200445648712e-19	3.9721354226969e-17	2.22119498803754e-17	"S100A7/SLC9A3R1/SOX9/DUSP4/DUSP9/YWHAZ/TNFSF11/SHC1/DLG1/PHB2/EPHA7/ITGAV/HRAS/EGF/TRAF7/GSTP1/EGFR/CCL7/HTR2C/WNK2/TNFRSF11A/KARS1/DUSP10/CRKL/MAP2K2/RANBP9/FGF8/RGS14/CSK/RPS6KA6/MAP2K7/EPO/FGF4/SRC/PRKCA/CASR/FRS2/LRP1/MAPK3/EIF3A/DUSP3/BRAF/NRP1/ATP6AP1/PTK2B/RAP1A/TIAM1/MAP3K12/PDGFRB/RAP1B/FGF18/NOD1/PTPN22/SYK/FLT4/EZR/CCL13/ERBB4/RAPGEF1/CSF1R/SIRPA/LYN/SPRED1/GPR183/RASGRP1/LIF/RAPGEF2/PTPN6/TREM2/ARRB2/TLR4/DUSP1/ROS1/DUSP6/FGF2/SPRY2/SEMA6A/RRAS/TIMP3/GAS6/PRKCZ/IL1B/CCN1/SPRY4/TEK/CAMK2N1/AKAP12/ICAM1/ANGPT1/KLF4/CD36"	91
"BP"	"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"66/1983"	"193/18862"	6.03861533046457e-19	1.07185422115746e-16	5.99374636206484e-17	"NCAPG2/CD24/LRP8/NOX4/STAP2/VEGFA/HDAC2/DLG3/PAK2/PTK6/DVL2/EGF/TP53/LEP/DOCK3/IL31RA/HES5/FGF8/GRM5/GATA1/ADORA1/TNK2/EPO/IL13/MTOR/SRC/IL4/ITGB3/PTPRJ/TEC/FLT3/CTF1/OSM/NRP1/PTK2B/TAL1/STAT3/PRNP/SYK/TSLP/ERBB4/TNFRSF14/CSF1R/BTC/LYN/EREG/IL15/JAK2/ITGA5/LIF/IL18/SOCS3/FYN/NCF1/TREM2/ARRB2/NEDD9/KIT/GAS6/CSF3/PECAM1/ICAM1/ANGPT1/GHR/CD36/IL6"	66
"BP"	"GO:0071375"	"cellular response to peptide hormone stimulus"	"91/1983"	"325/18862"	6.69060922530314e-19	1.15365219070584e-16	6.45115584250282e-17	"CCNA2/CDC6/CPS1/BRIP1/EPRS1/CDK4/SMARCC1/RAB10/APEX1/RAB15/SHC1/PTK2/PIK3R2/IRS1/PIP4K2C/GSTP1/LEP/AHSG/GSK3A/RPS6KB1/CDC5L/IGF1R/SH2B2/ATP6V1B1/INSR/SNX5/CSK/WNT1/IRS4/PTPRA/FUT7/GLP1R/JAK3/ATP6V1G2/GPT/TSHR/SRC/SLC9A1/CAMK2A/AKT2/POU4F2/FOXO4/APPL1/NCK1/ATP6AP1/AKT1/HDAC5/ACTN2/ATP6V0E1/ATP6V1E1/ROCK2/ATP2B1/PIP4K2A/PIK3C2A/FER/STAT3/RAP1B/PIK3R3/MYO1C/ADCY6/BCAR3/ZDHHC7/FOXO1/PRKCB/CRK/SIK2/LYN/ATP6V0D1/STAT6/ADCY7/PDE3B/GAB1/PIK3R1/JAK2/PRKCD/CCND3/STAT5A/SOCS3/NFKB1/NR4A1/FYN/PRKCQ/PRKCZ/IL1B/CA2/KL/SOCS2/CAV2/GHR/PPARG/AGTR1"	91
"BP"	"GO:0070661"	"leukocyte proliferation"	"88/1983"	"312/18862"	1.53209738201077e-18	2.53714048236365e-16	1.41875417720453e-16	"CD24/CD79A/TNFSF4/CD19/IL2RA/CD38/HSPD1/CASP3/DNAJA3/TNFSF11/ADA/DLG1/PRDX2/PTK2/GSTP1/TP53/IL27/LEP/CARD11/CR2/BAX/CTLA4/BLK/PAWR/TLR9/MAPK8IP1/BCL2/JAK3/SPN/TNFRSF4/ZNF335/EPO/IL13/CD209/IL4/CD40LG/MAPK3/FLT3/INPP5D/NCK1/IL27RA/TRAF6/ZAP70/PIK3CG/TNFSF8/PRNP/PTPN22/SYK/TICAM1/PSMB10/TNFRSF14/MSN/LGALS3/CSF1R/SH3RF1/LYN/PLCL2/DOCK2/GPR183/CD86/BCL6/IL15/PELI1/RAC2/PRKCD/CCND3/RASGRP1/AHR/IL18/PTPN6/FYN/MYD88/TREM2/MEF2C/CDKN1A/NPR3/KIT/IL7/TLR4/SDC4/BTK/PRKCQ/IL1B/LST1/TYROBP/IL7R/VSIG4/IL6"	88
"BP"	"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"86/1983"	"301/18862"	1.55549623608045e-18	2.53714048236365e-16	1.41875417720453e-16	"S100A7/SLC9A3R1/DUSP4/DUSP9/YWHAZ/TNFSF11/SHC1/DLG1/PHB2/EPHA7/HRAS/TRAF7/GSTP1/EGFR/CCL7/HTR2C/WNK2/TNFRSF11A/DUSP10/CRKL/RANBP9/FGF8/RGS14/CSK/RPS6KA6/MAP2K7/EPO/FGF4/SRC/PRKCA/CASR/FRS2/LRP1/MAPK3/EIF3A/DUSP3/BRAF/NRP1/ATP6AP1/PTK2B/RAP1A/TIAM1/MAP3K12/PDGFRB/RAP1B/FGF18/NOD1/PTPN22/SYK/FLT4/EZR/CCL13/ERBB4/RAPGEF1/CSF1R/SIRPA/LYN/SPRED1/GPR183/RASGRP1/LIF/RAPGEF2/PTPN6/TREM2/ARRB2/TLR4/DUSP1/ROS1/DUSP6/FGF2/SPRY2/SEMA6A/RRAS/TIMP3/GAS6/PRKCZ/IL1B/CCN1/SPRY4/TEK/CAMK2N1/AKAP12/ICAM1/ANGPT1/KLF4/CD36"	86
"BP"	"GO:0009314"	"response to radiation"	"111/1983"	"447/18862"	2.09850394098034e-18	3.3327556010043e-16	1.86365751656038e-16	"MMP1/KRT14/RAD51AP1/MMP9/CHEK1/MMP3/SLC7A11/FEN1/HOXA1/RAD54L/AURKB/DNMT3B/ECT2/FANCG/MSH2/TIPIN/CHEK2/BRCA1/RAD51/H2AW/NOX4/CDC25A/MEN1/FNTB/MSH6/CASP3/RUVBL2/PPID/DNMT3A/MTA1/CUL4B/BMF/TXN/PPP1CA/UBE4B/HRAS/BAK1/TMEM161A/POLB/COPS3/ATR/EGFR/TP53/CCL7/ERCC2/BAX/TNFRSF11A/EYA1/DHX36/FNTA/NR2F6/KARS1/RNF168/UBE2A/MAPK14/ERCC3/WRN/TH/PDE6G/RGS14/GRIN1/IFT20/BCL2/MAP2K7/TAF1/SYNGAP1/NF1/MTOR/NR2E3/GNAT1/AKT2/MMP2/PDC/SMC1A/CASP9/CREBBP/BRSK1/SIK1/GTF2H5/TNKS1BP1/TANK/EP300/AKT1/BEST1/NMT2/GPX1/XPA/GATA3/MAPK10/PLK3/GNA11/YAP1/PTN/PER2/PPM1D/GNGT2/CIRBP/PIK3R1/PRKCD/XPC/CRY1/CDKN1A/CRY2/GNAQ/KIT/CRYAB/DUSP1/MME/LRRN4/ICAM1/AQP1"	111
"BP"	"GO:0071901"	"negative regulation of protein serine/threonine kinase activity"	"55/1983"	"145/18862"	2.40594483255764e-18	3.72304540115009e-16	2.08190529910386e-16	"UCHL1/CBLC/MEN1/DUSP4/LAX1/GPS1/DUSP9/CASP3/RGS4/CDKN2C/HEXIM2/CHORDC1/PKIB/NPPA/GSTP1/DUSP10/STK38/CDK5RAP3/RGS14/IPO5/MAPK8IP1/NF1/PTPRJ/SLC8A1/SLC8A3/RB1/GPS2/DUSP3/AKT1/DUSP7/DUSP16/HEXIM1/PTPN22/DNAJA1/DUSP5/RGS3/LYN/SPRED1/NR2F2/CDKN1C/PRKCD/CDKN2B/IRAK3/CEBPA/PTPN6/PKIA/RASIP1/CDKN1A/PKIG/DUSP1/DUSP6/SPRY2/SH2B3/IL1B/SPRY4"	55
"BP"	"GO:0000302"	"response to reactive oxygen species"	"71/1983"	"224/18862"	3.34662863007388e-18	5.04922594562397e-16	2.82349773368865e-16	"MMP9/CCNA2/NQO1/MMP3/S100A7/ECT2/BNIP3/PPIF/DHFR/LDHA/AKR1C3/PDCD10/CASP3/APEX1/ADA/HDAC2/SPHK1/GLRX2/PRDX2/TXN/BAK1/GSTP1/EGFR/CDK2/PAWR/GNAO1/HDAC6/PRDX3/BCL2/FABP1/STK24/MAPT/UCP3/SRC/FANCC/MMP2/SLC8A1/MAPK3/MAPK9/AKT1/PTK2B/MTR/GPX1/FER/PDGFRB/PLEKHA1/MAP3K5/PLK3/FOXO1/RIPK1/CRK/PPARGC1B/SIRPA/AXL/TXNIP/PPARGC1A/GUCY1B1/PPP1R15B/ETS1/PRKCD/FYN/NCF1/HMOX1/CRYAB/DUSP1/BTK/IL18RAP/KLF4/CD36/AQP1/IL6"	71
"BP"	"GO:0046328"	"regulation of JNK cascade"	"51/1983"	"129/18862"	5.1394036325421e-18	7.48079388594874e-16	4.18321636041541e-16	"MEN1/TPD52L1/TNFSF11/UNC5CL/HRAS/COPS5/NPPA/GSTP1/EGFR/WNT7B/PLCB1/DUSP10/IGF1R/TRAF5/HDAC3/TLR9/MAPK8IP1/MAP3K10/EDAR/RAP2A/GPS2/DUSP3/MAP3K11/ZMYND11/AKT1/PTK2B/GADD45G/MECOM/NCOR1/TRAF6/DUSP22/NOD1/MAP3K5/PTPN22/DNAJA1/FLT4/MAGI3/RIPK1/RAPGEF1/SIRPA/CYLD/SH3RF1/SH3RF3/RASGRP1/MYD88/NCF1/TLR4/IL1B/TLR3/RASSF2/GADD45B"	51
"BP"	"GO:0010975"	"regulation of neuron projection development"	"107/1983"	"428/18862"	5.20618630008032e-18	7.48079388594874e-16	4.18321636041541e-16	"SPP1/CRABP2/MDK/BCL11A/SPOCK1/THY1/LRP8/ENC1/EPHB3/KIF1A/CDH2/ITPKA/CARM1/CDK5R1/CD38/STMN2/VEGFA/HDAC2/TWF1/SEMA4C/PAK2/CBFA2T2/PTK6/EPHA7/RET/BHLHB9/PAK3/PQBP1/SEMA4F/L1CAM/GSK3A/POU3F2/RND2/CAMK2B/DHX36/MARK2/SEMA3F/CTNNA2/CRKL/DYNLT1/GDI1/LIMK1/MAP3K13/CDH4/ABI2/BRSK2/STK24/TIAM2/ALK/MAPT/EPO/SYNGAP1/MTOR/LZTS1/GRID2/HECW1/POU4F2/KALRN/PSEN1/RAP2A/LRP1/BRSK1/CAMK2G/ABL2/NTRK3/GAK/ZNF804A/MAGI2/LTK/NRP1/CAMK1/NCK1/MAP6/EP300/AKT1/PTK2B/RAP1A/TIAM1/KIDINS220/GATA3/FZD1/PTPRD/ADCY6/PPP1R9A/PPP3CA/PTN/RAPGEF1/CRK/CHN1/ITGA3/LYN/FLNA/LPAR1/PRKD1/S100A9/KIF13B/BMPR2/DNM3/TRAK2/FES/RAPGEF2/FYN/EFNB2/SEMA6A/HECW2/NR2F1/KLF4"	107
"BP"	"GO:0030522"	"intracellular receptor signaling pathway"	"80/1983"	"274/18862"	6.08946761636059e-18	8.5464969917991e-16	4.77915132877651e-16	"TWIST1/BRCA1/IRAK1/HDAC1/CARM1/AKR1C3/TP63/PHB2/HNF4G/TRIM24/MED1/LEP/SMARCA4/NR2F6/CRKL/CBFB/CNOT1/UBE2N/DAXX/PUM1/HDAC6/NR1I2/FOXH1/NR6A1/HNF4A/RARB/SRC/PPARA/NCOR2/NR2E3/ESR1/POU4F2/RXRB/ESRRB/UBC/ZBTB7A/SAFB2/GPS2/THRA/RNF14/RARA/PRMT2/TMF1/EP300/DDX58/UBB/RORB/NCOR1/UFSP2/TRAF6/SEC14L1/RXRG/STAT3/RXRA/RORA/NR5A2/NOD1/PTPN22/NR1H2/DNAJA1/YAP1/PPARGC1B/CYLD/CREM/NCOA1/NFKBIA/NR2F2/JAK2/AHR/NR3C1/FABP5/CRY1/NR4A1/THRB/PGR/CRY2/TLR4/NR2F1/PPARG/NR3C2"	80
"BP"	"GO:0007409"	"axonogenesis"	"112/1983"	"460/18862"	7.12908158065426e-18	9.77818348619283e-16	5.46790324104726e-16	"SPP1/CRABP2/EFNA4/THY1/EPHB3/CDH2/NRTN/SPAST/CDK5R1/SPTBN2/GRB7/CTTN/RAB10/VEGFA/POU4F1/SHC1/FOXG1/SEMA4C/PAK2/PTK2/HSP90AB1/PARD3/BSG/EPHA7/DOK5/RET/PAK3/HSP90AA1/SEMA4F/SPTB/L1CAM/POU3F2/RND2/NOTCH3/CNP/MARK2/SEMA3F/CTNNA2/GAP43/GDI1/LIMK1/GDNF/RANBP9/MAP3K13/PDLIM7/CDH4/FGF8/BRSK2/HDAC6/EPHA8/PTPRA/BCL2/TIAM2/NCAM1/MAPT/OTX2/SYNGAP1/SRC/PRKCA/POU4F2/KALRN/PSEN1/FRS2/LRP1/TOP2B/BRSK1/MAPK3/KIF5B/NRP2/NEO1/MYCBP2/NRP1/GFRA2/MAP6/DOK1/RAP1GAP/SLC9A6/TIAM1/GFRA1/GATA3/VCL/DOK4/S100A6/APBB1/CDH11/EZR/SPTAN1/NUMB/ITGA4/DOK6/CSF1R/CHN1/ALCAM/ULK2/EVL/GAB1/PIK3R1/KIF13B/BMPR2/RAC2/SPTBN1/TRAK2/SHC3/FYN/EFNB2/GAB2/EGR2/SEMA6A/PRKCQ/SLIT3/FLRT3/NTN4"	112
